text,label,source
"Stock Market Update: Stocks set for lower open after strong week, jobs report tops expectations",negative,twitter_financial
"Stock-index futures extend losses after jobless claims, producer price data",negative,twitter_financial
Stock-index futures pare gains after report of China concerns over trade deal,negative,twitter_financial
Stock-index futures turn lower,negative,twitter_financial
"Stocks are plummeting. Fortunately for you, @JimCramer is here to break it all down: https://t.co/1mWoCg5j3S https://t.co/vzGsLact9Z",negative,twitter_financial
"STOCKS AT THE CLOSE: 
- Dow down down 0.09% 
- Nasdaq down 0.11% 
- S&P down 0.07% https://t.co/7L7WyRWDsE",negative,twitter_financial
"STOCKS AT THE CLOSE:
- Dow down 0.15% 
- Nasdaq down 0.33% 
- S&P down 0.18% https://t.co/0eNL2UOd9a",negative,twitter_financial
"STOCKS AT THE OPEN:
-Dow down 0.36%
-Nasdaq down 0.27% 
-S&P down 0.22% https://t.co/aFoTHH40Ef",negative,twitter_financial
Stocks close lower after trade creates choppy session https://t.co/hPyxj3JKNg by @heidi_chung https://t.co/NKyMcIcpE2,negative,twitter_financial
Stocks close mostly lower on earnings concerns,negative,twitter_financial
"Stocks face 50% odds of correction in 2020, Vanguard’s Davis says",negative,twitter_financial
Stocks Finish Lower After Paring Losses on U.S.-Mexico-Canada Trade Pact #SP500 #index #MarketScreener… https://t.co/RlFBEx234I,negative,twitter_financial
Stocks give up gains. Experts weigh in on the state of the market (via @TradingNation) https://t.co/oC0O8aXDeR,negative,twitter_financial
"Stocks have given back most of their gains, and the Nasdaq has turned negative https://t.co/sXyTbUf0jW",negative,twitter_financial
"STOCKS NOW: 
- Dow down 432.22 points 
- Nasdaq down 111.22 
- S&P down 43.90 https://t.co/lJ1NdTRaQH",negative,twitter_financial
Stocks open lower amid fears of trade impasse,negative,twitter_financial
Stocks open slightly lower as investors parse trade news,negative,twitter_financial
Stocks open slightly lower as investors remain uncertain on trade deal,negative,twitter_financial
Stocks poised to pause record run,negative,twitter_financial
Stocks retreat from records at the open after jobs report,negative,twitter_financial
Stocks squeeze out gains Friday as investors don't fully buy China trade deal,negative,twitter_financial
Stocks Suffer 'Shocking' Down Week As Fed Balance Sheet Unexpectedly Shrinks https://t.co/bspsRi3Wow,negative,twitter_financial
Stocks wobble in early trade; energy pulls back,negative,twitter_financial
"Stocks, Bonds, & Dollar Stumble As Traders Reach 'Peak FOMO' https://t.co/P9454JXHmT",negative,twitter_financial
Tech Down As Traders Hedge On US-China Deal Prospects -- Tech Roundup #economy #MarketScreener… https://t.co/PDK1Scf0jM,negative,twitter_financial
"The #market is seeing strong #tax-loss selling.
#Investors who focus on price action are worried.… https://t.co/g677b3iuwY",negative,twitter_financial
"The Dow closed 26 points lower today, or 0.1%, after it was up over 900 points earlier in the trading session",negative,twitter_financial
The Dow just gave up nearly all of its 940-point gain as stock-market rally stumbles headed into the close https://t.co/NHS6o1CYRp,negative,twitter_financial
"The last time Chinese stocks performed this poorly, the country was in the middle of a massive market meltdown https://t.co/Kzt3Uj0m4Y",negative,twitter_financial
The sky is falling as the entire cryptocurrency market crashes,negative,twitter_financial
Trade fears have produced yet another pop in the VIX index.  https://t.co/Wf3nY2LLE5,negative,twitter_financial
U.S. equities pared gains after climbing to fresh records as investors digested the latest views from Federal Reser... https://t.co/y5x69xFQ8h,negative,twitter_financial
U.S. stock futures fall on worries over China trade talks,negative,twitter_financial
U.S. stock market opens lower after hotter-than-expected jobs report,negative,twitter_financial
U.S. stocks finish lower as trade deadline looms https://t.co/Bkr4aklXkb,negative,twitter_financial
"U.S. Stocks Give Back Gains, End Modestly Lower #SP500 #index #MarketScreener https://t.co/Y5UaaU0lic https://t.co/sduR7dQRz9",negative,twitter_financial
U.S. stocks open lower https://t.co/0thvjPaMlT https://t.co/ha4HDhORNu,negative,twitter_financial
U.S. Stocks Waver as Viral Outbreak Claims More Lives #SP500 #index #MarketScreener https://t.co/SAEACBG0T4 https://t.co/rhtcDXMMPP,negative,twitter_financial
Utilities Down As Treasury Yields Rise -- Utilities Roundup #economy #MarketScreener https://t.co/dGuVTnCzb8 https://t.co/qyNKGCoLAq,negative,twitter_financial
Virus uncertainty weighs on global shares - NEWS.com.au,negative,twitter_financial
VIX Warns Of Imminent Market Correction,negative,twitter_financial
Volatility made its appearance today as the Dow gave up a 1000-point rally. The volatility sword cuts both ways.,negative,twitter_financial
Wall St. volatility raises fears of another selloff #Samp;P500 #economy #MarketScreener https://t.co/j4Jebb8qvW https://t.co/itcItsWEb1,negative,twitter_financial
Wall Street has slammed the brakes on one of 2019’s hottest stock-market funds https://t.co/lHTtGqt4hJ,negative,twitter_financial
Wall Street pulls back from record highs after four-day rally,negative,twitter_financial
Wall Street slips as investors look for concrete details on trade deal,negative,twitter_financial
Wall Street slips from record highs after jobs report,negative,twitter_financial
Wall Street slips from record highs at open after jobs report,negative,twitter_financial
Wall Street Warnings Get Louder Now the Everything Rally Is Back,negative,twitter_financial
WATCH: Dow drops 500 points as worries grow about the economic impact of the coronavirus. https://t.co/99uEAXIHI7,negative,twitter_financial
"Weekend Review, 11/24: Confirmed Uptrend

Both major indexes are down for the week, breaking 7 consecutive up weeks… https://t.co/k04JSxx56R",negative,twitter_financial
Why this bull market may have no teeth left,negative,twitter_financial
"With China Markets Set To Re-Open, US Traders Are Ignoring Two ""Blatantly Obvious"" Issues https://t.co/PKyJYckZNo",negative,twitter_financial
Cotton futures are trading at their lowest levels since 2010 as the virus forces clothing retailers to shut stores.… https://t.co/OvWpD5EPis,negative,twitter_financial
"$SUMRX: Asian Markets Close: Nikkei +0.8%, Hang Seng +1.5%, Shanghai +0.7% https://t.co/Z2UYTyWAwU",positive,twitter_financial
"$SUMRX: Asian Markets Close: Nikkei +2.0%, Hang Seng +2.1%, Shanghai +2.1% https://t.co/36MDQpNDxz",positive,twitter_financial
"$SUMRX: European Markets Update: DAX +0.5%, FTSE +0.9%, CAC +0.4% https://t.co/nTHSu2EJ0U",positive,twitter_financial
"$SUMRX: European Markets Update: DAX +4.1%, FTSE +3.8%, CAC +3.1% https://t.co/omtaBGt6RV",positive,twitter_financial
$SUMRX: Overnight Summary -- World markets rise following positive trade talk commentary over the weekend https://t.co/cRGN5PEIgX,positive,twitter_financial
A reason you don't panic with your 401(k) when stocks plunge: The Dow is up 13% from its low https://t.co/DBPMUsCOF3,positive,twitter_financial
Alex Gerko’s XTX Markets more than doubled profits last year https://t.co/bwn5Nld5u1,positive,twitter_financial
"All major indexes finished the day in the green, as the number of new coronavirus cases in the U.S. appeared to slo… https://t.co/Y8vffZuRWl",positive,twitter_financial
All major stock indexes have hit record intraday highs on heels of Trump tweets,positive,twitter_financial
"And a big thanks to @carlquintanilla on catching the market typo to end them all:

- Dow 654.01 points 
- Nasdaq up… https://t.co/SHXdy0pMc1",positive,twitter_financial
"Another day, another set of record highs. The S&P 500 closed up 0.6% and the Nasdaq closed up 1%, both reaching all… https://t.co/rlAsF0U3WR",positive,twitter_financial
Another new Stock Market Record. Enjoy!,positive,twitter_financial
"Another week, another VIX record short. https://t.co/bXYqoCmq26",positive,twitter_financial
"Asia shares bounce, hope for best on U.S.-China trade #economy #MarketScreener https://t.co/j8MxRanCYy https://t.co/WSMCSC8eKo",positive,twitter_financial
"Asia shares bounce, hope for best on U.S.-China trade https://t.co/MLGjF0fTaW https://t.co/FwYANnYwHi",positive,twitter_financial
Asian markets inch up ahead of U.S. jobs report https://t.co/tF3PZEFxc7,positive,twitter_financial
Asian Shares Jump as Hong Kong Pro-Democracy Candidates Score Major Victory,positive,twitter_financial
Asian Shares Mostly Higher; Hang Seng Jumps on Stimulus Expectations,positive,twitter_financial
Asian shares rise as 'phase one' trade deal fans confidence,positive,twitter_financial
Asian Shares Soar Amid Trade Optimism,positive,twitter_financial
Averages edges higher https://t.co/LROFMPI1Jy,positive,twitter_financial
Averages soar on hopes of pandemic may be peaking https://t.co/Pg1BnwJs8D,positive,twitter_financial
Averages up more than 5% in afternoon action https://t.co/oWq2PYRzXI,positive,twitter_financial
"CEE MARKETS-Forint regains ground before rate meeting, leads FX higher",positive,twitter_financial
China tariff cut buoys stocks as investors look beyond virus,positive,twitter_financial
China tariff cut set to power Wall Street to record highs,positive,twitter_financial
"CNBC-TV18 Market Highlights: Sensex ends 163 points higher, Nifty holds 12,100; PSU bank index up 2.6% - CNBCTV18",positive,twitter_financial
"Despite Back-and-Forth Trade News, Market Continues To Grind Higher",positive,twitter_financial
"Dow adds over 1,600 points as investors hope coronavirus cases have peaked https://t.co/fXwSUpuj54",positive,twitter_financial
Dow and S&P 500 open at records as China cuts tariffs,positive,twitter_financial
"Dow breaks through 28,000 | Calamatta Cuschieri - MaltaToday",positive,twitter_financial
Dow breaks through 28000 - Malta Independent Online,positive,twitter_financial
"Dow futures gain 129 points, or 0.4%, S&P 500 rise 13 points, or 0.4%",positive,twitter_financial
"Dow futures gain 57 points, or 0.2%; S&P 500 rises 4 points, or 0.1%",positive,twitter_financial
"Dow futures up 73 points, or 0.3%; S&P 500 futures rise 8 points, or 0.2%",positive,twitter_financial
"Dow Industrials climbs past 28,000 for first time - Chron",positive,twitter_financial
"Dow industrials end around 175 points higher, up 0.6%",positive,twitter_financial
"Dow Industrials Surge About 1,600 Points at Start of Challenging Week #MarriottInternational #Stock #MarketScreener… https://t.co/mmjeUsFgfS",positive,twitter_financial
"Dow Industrials Surge More Than 1,000 Points at Start of Challenging Week #MarriottInternational #Stock… https://t.co/62zC3YwYoy",positive,twitter_financial
Dow Rallies on Signs Coronavirus Pandemic Is Slowing Worldwide https://t.co/9Jg08tQs6j,positive,twitter_financial
"Dow surges 1,000 points #DOWJONES30 #index #MarketScreener https://t.co/O6Hk8BKJuQ https://t.co/T4lJBDELMx",positive,twitter_financial
Dow up 0.2%; S&P 500 rises 0.1%,positive,twitter_financial
"Dow up 110 points, 0.4%, at open",positive,twitter_financial
"Dow up 121 points, or 0.4%; S&P 500 gains 11 points, or 0.4%",positive,twitter_financial
"Dow up 25 points, or 0.1%; Nasdaq up 22 points, or 0.3%",positive,twitter_financial
"Dow, S&P 500 futures both up around 0.2%",positive,twitter_financial
"Dow, S&P 500 turn positive",positive,twitter_financial
"EMERGING MARKETS-Stocks, currencies edge up on hopes of U.S.-China trade pact",positive,twitter_financial
European markets soar after Boris Johnson's victory,positive,twitter_financial
European shares edge higher amid US-China trade worries,positive,twitter_financial
European stocks get boost from Fed dot plot as ECB decision awaits,positive,twitter_financial
European Stocks Jump to Record High,positive,twitter_financial
Financials Up On Signs Of Credit-Market Stability -- Financials Roundup #economy #MarketScreener… https://t.co/gSprQTSbKh,positive,twitter_financial
"For the week, the S&P rose 0.7%, the Dow is up 0.4%, and the Nasdaq gained 0.9%",positive,twitter_financial
FTSE gains 2% after big Tory victory,positive,twitter_financial
Futures higher ahead of more Q3 results,positive,twitter_financial
Futures point to fresh records for U.S. stocks on Monday,positive,twitter_financial
Futures up https://t.co/diz7v5lmVb,positive,twitter_financial
"Futures, Global Markets Soar For Second Day As Virus Fears Fade, Dollars Slides https://t.co/ORNlxqQtf5",positive,twitter_financial
Global Markets: Asian shares rise as 'phase one' trade deal fans confidence,positive,twitter_financial
"Global shares gain, oil rises, but caution lingers on U.S.-China deal",positive,twitter_financial
Global Stocks Gain as China Moves to Boost Intellectual Property Rights #index #MarketScreener… https://t.co/eFfDIA7DkZ,positive,twitter_financial
"Goldman says political gridlock to propel stocks in 2020: 'United we fall, divided we rise' https://t.co/RPvJ5SFALC",positive,twitter_financial
Health Care Up As Boost To Risk Appetite Buoys Biotech Cos -- Health Care Roundup #economy #MarketScreener… https://t.co/Xs7bcK9UPj,positive,twitter_financial
"'Hope' Vs 'Nope' - Dow Soars 1000 Points As Gold Spikes Near $1,700  https://t.co/gy9Ll5GZmK",positive,twitter_financial
JUST IN: The S&P 500 rallies 7% to its highest since March 13 https://t.co/RyoffM2Sy1 https://t.co/hv9Lphk30E,positive,twitter_financial
Macau sector rallies off positive trade news,positive,twitter_financial
"Market recovery attempt strengthens, S&P 500 knifes toward next test https://t.co/VOBgwAEKi3",positive,twitter_financial
Market Volatility Bulletin: Stocks Get A Reprieve With Yet Another 5%+ Up Day. https://t.co/pLO1a4mtB9 #finance #economy #markets,positive,twitter_financial
"Markets may get a boost from cheery Black Friday consumer sentiment, seasonal strength https://t.co/lfeWPLi1Vc",positive,twitter_financial
Markets May Rally as Tariff Relief Outshines Trade-Pact Letdown,positive,twitter_financial
Markets rocket back up - POLITICO $SPY https://t.co/C1c55w0G4H,positive,twitter_financial
"Mexican stocks rose as pledges by U.S. lawmakers to swiftly approve a new trade deal between the U.S., Mexico and C… https://t.co/POBdbNIQO1",positive,twitter_financial
Mid-Afternoon Market Update: NASDAQ Rises Over 2%; Myomo Shares Spike Higher,positive,twitter_financial
"Mid-Morning Market Update: Markets Open Higher; Schwab, TD Ameritrade Confirm $26B Merger",positive,twitter_financial
Money market inflows beat long-term inflows last month - Morningstar,positive,twitter_financial
"Most Saudi Arabian banking stocks climbed, even as the main local gauge fell, ahead of Saudi Aramco’s giant listing https://t.co/mynKhbSGvk",positive,twitter_financial
Nasdaq at record high as investors look past coronavirus impact on supply chains,positive,twitter_financial
Nasdaq at record high as investors look past coronavirus impact on supply chains https://t.co/e3P2dKgaY9,positive,twitter_financial
Nasdaq climbs 0.3%,positive,twitter_financial
"Nasdaq closes about 21 points, 0.2%, higher",positive,twitter_financial
Nasdaq Composite hits intraday record,positive,twitter_financial
Nasdaq hits new high as investors look beyond coronavirus,positive,twitter_financial
Nasdaq hits new high https://t.co/psOTjgfYkw,positive,twitter_financial
Nasdaq opens 34 points or 0.4% higher,positive,twitter_financial
"Nasdaq rises 42 points, or 0.5%",positive,twitter_financial
"Nasdaq touches intraday high of 8,545",positive,twitter_financial
Nasdaq up 0.2%,positive,twitter_financial
"Nasdaq up 14 points, or 0.2%",positive,twitter_financial
"Nasdaq-100 futures 43 points, or 0.5%",positive,twitter_financial
"Nasdaq-100 futures gain 28 points, or 0.3%",positive,twitter_financial
Nasdaq-100 futures up 0.4% after data,positive,twitter_financial
"Philippine Stocks May Pick Up Into Year-End on Profits, GDP",positive,twitter_financial
"Positive technical divergences are forming on the weekly charts for the Dow, S&P 500 and the Nasdaq. https://t.co/8W5rJovpTh",positive,twitter_financial
"Pound and stocks jump on UK election, talk of US-China deal",positive,twitter_financial
Rally goes on as China cuts U.S. tariffs,positive,twitter_financial
"S&P 500 adds 9 points, 0.3%, at the open",positive,twitter_financial
S&P 500 and Dow both up by less than 0.1%,positive,twitter_financial
S&P 500 and Nasdaq Composite both trade above record close,positive,twitter_financial
S&P 500 briefly turns positive,positive,twitter_financial
S&P 500 closes around 0.7% higher; Nasdaq gains 1.1%,positive,twitter_financial
S&P 500 Coasts Into Thanksgiving Week. Follow this and any other stock on Seeking Alpha! https://t.co/zbPZqShZzV #finance #markets #trading,positive,twitter_financial
S&P 500 ETF (SPY) Hits New 52-Week High,positive,twitter_financial
S&P 500 up 0.6%; Dow up 0.4%; Nasdaq up 0.9%,positive,twitter_financial
"S&P 500, Dow and Nasdaq all turn positive",positive,twitter_financial
"S&P 500, Nasdaq close at record highs; Dow ends up over 170 points",positive,twitter_financial
"S&P 500, Nasdaq close at record highs; Dow ends up over 170 points https://t.co/tpdD8wcWWR",positive,twitter_financial
"S&P 500, Nasdaq hit fresh record highs after China signals IP law reform https://t.co/eRBEEfxHb0 by @emily_mcck https://t.co/dGzn9WD2cU",positive,twitter_financial
"S&P 500, Nasdaq notch records to end the week as market weighs merits of limited China trade-deal",positive,twitter_financial
"S&P 500, Nasdaq touch records as stocks close higher on solid earnings",positive,twitter_financial
"S&P, NASDAQ Reach New Closing Highs on 3rd Day of Rally",positive,twitter_financial
"Safe-havens rise on coronavirus concerns, stocks rebound",positive,twitter_financial
"South Korean, Philippine and Indonesian stocks are the first in Asia Pacific to enter technical bull markets https://t.co/qBfjTSQXxw",positive,twitter_financial
"Stock buybacks jump by 6.3% in Q3 2019, S&P Dow Jones says",positive,twitter_financial
Stock futures advance after China IP announcement https://t.co/eRBEEfxHb0 by @emily_mcck https://t.co/yO96qcF9Lx,positive,twitter_financial
Stock futures move higher as trade deal hopes rise #economy #MarketScreener https://t.co/ccieGNw97o https://t.co/4L2S3ERepE,positive,twitter_financial
Stock futures move higher as trade deal hopes rise https://t.co/pGqBeBSfzF https://t.co/UI9uChGnUK,positive,twitter_financial
"Stock Market Live Updates: S&P 500, Nasdaq, Dow post record closing highs - Yahoo Canada Finance",positive,twitter_financial
"Stock Market Live Updates: S&P 500, Nasdaq, Dow post record closing highs - Yahoo Finance",positive,twitter_financial
Stock Market Live Updates: Stocks reverse losses as China says 'Phase One' deal is all but done,positive,twitter_financial
"Stock Market Live Updates: Wall Street sets new highs despite Home Depot, Kohl's",positive,twitter_financial
"Stock market live Wednesday: S&P 500 erases coronavirus sell-off, Tesla's 2nd worst drop ever - CNBC",positive,twitter_financial
Stock market news live: Stocks hit record highs after China announces plans to cut tariffs on $75 billion in US goods,positive,twitter_financial
"Stock Market Update: Futures edge higher despite weakness in Home Depot, retailers",positive,twitter_financial
Stock Market Update: Futures extend last week's record run,positive,twitter_financial
"Stock Market Update: Futures extend rally, China says it will cut some tariffs",positive,twitter_financial
Stock Market Update: Futures gain on back of bullish momentum,positive,twitter_financial
Stock Market Update: Global stocks extend gains,positive,twitter_financial
Stock Market Update: Nasdaq More Than Doubles Percentage Gains In S&P 500,positive,twitter_financial
Stock Market Update: On Track for More Records,positive,twitter_financial
Stock Market Update: S&P 500 Perks Up,positive,twitter_financial
Stock Market Update: Stock market edges higher to start the week,positive,twitter_financial
Stock Market Update: Stock market lifted by mega-cap tech,positive,twitter_financial
"Stock Market Update: Stock market opens firmly higher, tech stocks lead",positive,twitter_financial
"Stock Market Update: Stock market opens slightly higher, energy stocks pull back",positive,twitter_financial
"Stock Market Update: Stock market opens slightly higher, retail drags",positive,twitter_financial
Stock Market Update: Stock market primed for more gains at open,positive,twitter_financial
Stock Market Update: Stock market set for higher open despite relative weakness in retailers,positive,twitter_financial
"Stock Market Update: Stocks set for higher open following trade update, M&A deals",positive,twitter_financial
"Stock Market Update: Stocks up, but off highs, as trade headlines heat up",positive,twitter_financial
Stock Market Update: Wholesale inventories decline in December,positive,twitter_financial
Stock-index futures point slightly higher amid positive trade developments https://t.co/Dk2z1xUL5I,positive,twitter_financial
"Stocks are extending their gains in the last hour of trading, with the Dow up 6% https://t.co/910PUB6eCy",positive,twitter_financial
"STOCKS AT THE CLOSE:
- Dow up 0.39% 
- Nasdaq up 0.16% 
- S&P up 0.21% https://t.co/ZVCOMpinC3",positive,twitter_financial
"STOCKS AT THE CLOSE:
-Dow up 0.60%
-Nasdaq up 1.13 %
-S&P up 0.73% https://t.co/3W0Y3ZI0IB",positive,twitter_financial
"STOCKS AT THE OPEN:
- Dow up 0.21% 
- Nasdaq up 0.48% 
- S&P up 0.26% https://t.co/bkFqrriGqI",positive,twitter_financial
Stocks bounce back to record territory,positive,twitter_financial
Stocks bounce up after China confirms trade deal with U.S.,positive,twitter_financial
Stocks bounced today on positive coronavirus news - here's what 3 market experts had to say.  Follow along with th… https://t.co/25AXp5RFFD,positive,twitter_financial
Stocks climb to record high on China deal optimism https://t.co/GY4gNyoRQg https://t.co/xysKixvIfh,positive,twitter_financial
"Stocks edge higher, but S&P 500 ends six-week streak of weekly gains https://t.co/hMPzjhuNPn",positive,twitter_financial
"Stocks gain as China cuts tariffs, investors look beyond virus",positive,twitter_financial
Stocks Gain as U.S. Economy Signals Strength -- Update #SP500 #index #MarketScreener https://t.co/e9i8yV5o1I https://t.co/phbncHu6aL,positive,twitter_financial
Stocks grab another round of records as Wall Street parses trade news,positive,twitter_financial
Stocks hit session highs on trade optimism,positive,twitter_financial
"Stocks near record highs, pound wavers before election result",positive,twitter_financial
"STOCKS NOW:
- Dow up 1,131.98 points 
- Nasdaq up 389.55 
- S&P up 135.97 https://t.co/TU4DLQVnBW",positive,twitter_financial
"STOCKS NOW:
- Dow up 120.52 points 
- Nasdaq up 4
- S&P up 5.91 https://t.co/8LMPTUNXex",positive,twitter_financial
"STOCKS NOW:
- Dow up 345.10 points 
- Nasdaq up 88.49 
- S&P up 32.25   
Here's what's moving markets: https://t.co/j7gT8jOd5m",positive,twitter_financial
"STOCKS NOW:
- Dow up 4.73 points 
- Nasdaq up 17.91 
- S&P up 2.04 
Here's what's moving markets:  https://t.co/Yw7HqPotMT",positive,twitter_financial
"STOCKS NOW:
- Dow up 704.83 points 
- Nasdaq up 165.39 
- S&P up 72.15",positive,twitter_financial
"Stocks open slightly higher on upbeat trade hopes, merger activity",positive,twitter_financial
"Stocks open slightly higher on upbeat trade hopes, merger activity https://t.co/fRozqKlNg1",positive,twitter_financial
"STOCKS PREMARKET: 
- Dow up 86.38 points 
- Nasdaq up 27.50 
- S&P up 7.25 
Here's what's moving markets:  https://t.co/uSCSLhgCrA",positive,twitter_financial
"Stocks rallied for a second day, with the S&P 500 Index venturing briefly into bullish territory https://t.co/XvcR80ej7I",positive,twitter_financial
Stocks rally after China lauds 'major progress' in trade negotiations,positive,twitter_financial
"Stocks rose after China moved to step up intellectual property protection, which investors hope may address a key c… https://t.co/iTu4wDK0AC",positive,twitter_financial
"Stocks rose slightly on Friday, after President Trump said the U.S. and China are “very close” to reaching a trade… https://t.co/DSRcoha7Er",positive,twitter_financial
"Stocks rose today, building on strong gains from the previous session. We spoke with 3 experts - here's what they h… https://t.co/AYgzdtaO3x",positive,twitter_financial
Stocks start with solid gains; tech a strong early leader,positive,twitter_financial
Stocks start with solid gains; tech a strong early leader https://t.co/orxPJBKlr3,positive,twitter_financial
Stocks That Hit 52-Week Highs On Monday,positive,twitter_financial
Stocks turn positive ahead of China press briefing,positive,twitter_financial
"Stocks, Bond Yields Climb on Strong Jobs Report #SP500 #index #MarketScreener https://t.co/u5BPqfuoLG https://t.co/ZNal260A6P",positive,twitter_financial
Strong economic data nudge stocks higher,positive,twitter_financial
Tech Up As Investors Rush Back To Speculative Areas -- Tech Roundup #economy #MarketScreener https://t.co/vUfDnoUN55 https://t.co/l5Vwg7aqmy,positive,twitter_financial
"Technical Indicator: Late-year bull trend confirmed by S&P, Nasdaq",positive,twitter_financial
That's a new 52-week high for the Russell 2000.  Small caps have nearly caught up....S&P YTD is up 25.6% while Russell 2000 YTD is up 21.4%.,positive,twitter_financial
"The Dow closed 1,627.46 points higher, or more than 7%,  as the number of new coronavirus cases in the US appeared to slow down",positive,twitter_financial
The Dow has rallied 6% today as investors react to early signs that lockdowns in the U.S. and Europe may be helping… https://t.co/W7UUwREpdJ,positive,twitter_financial
"The Dow is up more than 1,000 points. These kinds of wild swings have dominated the market for the past month. https://t.co/fYoKPv2jM4",positive,twitter_financial
"The S&P 500 is up nearly 25% in 2019, and history shows the momentum could carry over to next year - CNBC",positive,twitter_financial
The S&P is now up 30 handles.,positive,twitter_financial
"The S&P is up 0.9% and energy is the best performing sector; XLE is up 1.8%, double the S&P.",positive,twitter_financial
There was a frantic rally at the market open on Wall Street. The Dow shot up more than 1000 points boosted by hopes… https://t.co/Q3oiOlWxUh,positive,twitter_financial
"This S&P 500 comeback stock could ride higher from here, traders agree (via @TradingNation) https://t.co/iEIpL6j4SD",positive,twitter_financial
Today's Free Feature: The Technical Take: Markets Lift Above Two-Day Ranges $INDU $SPX $COMPQ $IWM $IYT $TNX $UUP… https://t.co/3dON5JsZHP,positive,twitter_financial
"U.K. stocks rally, British pound recovers as optimism over possible virus containment offsets worry over Johnson https://t.co/lusf9e2gZi",positive,twitter_financial
U.S. markets have hit record levels recently. What's your next move?,positive,twitter_financial
U.S. markets jump at the open https://t.co/nb9TiXrMa0 https://t.co/hiuEonQvUq,positive,twitter_financial
U.S. stocks are staging a remarkable two-day rally. But many analysts are calling the recent run a rally within a b… https://t.co/dR44js6oyO,positive,twitter_financial
U.S. stocks are 📈 https://t.co/2cVbN4AIF4 https://t.co/iAQJgLcbR6,positive,twitter_financial
"U.S. Stocks Edge Higher, Trying to Extend Winning Streak #SP500 #index #MarketScreener https://t.co/vtyDKNGe8E https://t.co/lJlauoOlYa",positive,twitter_financial
U.S. Stocks Gain on Trade-Talks Optimism #SP500 #index #MarketScreener https://t.co/H4xQHsFFJj https://t.co/C3dmOriz8O,positive,twitter_financial
U.S. Stocks Open Higher as Risk Appetite Improves #SP500 #index #MarketScreener https://t.co/NXv3PaJHsD https://t.co/yxgg3k0IBu,positive,twitter_financial
U.S. stocks open higher https://t.co/BejHsM6lkv https://t.co/mrgV8q38Wz,positive,twitter_financial
U.S. Stocks Were Resilient Last Week As Coronavirus Roils China. https://t.co/FEUhSbItjZ #business #stocks #trading,positive,twitter_financial
"UPDATE: U.S. stocks rose Friday, recovering after three consecutive session of losses https://t.co/Hb08wK457g by… https://t.co/FfDox2BqHt",positive,twitter_financial
"US stocks had their best day in two weeks, closing near session highs on optimism about a slowdown in new coronavir… https://t.co/A6uo1rzZpn",positive,twitter_financial
US stocks remain near session highs in the early afternoon. Apparently nothing can derail the positive market senti… https://t.co/GUCGLVC6UD,positive,twitter_financial
US STOCKS-Futures gain as China fuels trade deal optimism,positive,twitter_financial
Wall Street bounces back from a steep sell-off. Here's what to expect next (via @TradingNation) https://t.co/aPilBCa4u3,positive,twitter_financial
Wall Street hits record high as trade hopes rise,positive,twitter_financial
Wall Street Hits Record Highs After Reports U.S. ‘Very Close’ To China Trade Deal As Deadline Looms,positive,twitter_financial
Wall Street opens higher as report sparks trade deal hopes,positive,twitter_financial
"Wall Street rally continues, Dow and S&P 500 open up over 3% at market open https://t.co/txI62R3frj",positive,twitter_financial
Wall Street rises modestly #S&P500 #economy #MarketScreener https://t.co/plAvxK3IRu https://t.co/RSZSZDTvvz,positive,twitter_financial
Wall Street set for higher open as trade deal hopes build,positive,twitter_financial
Wall Street surges as China financial measures soothe virus worries,positive,twitter_financial
Weekly market update : Good corporate results counter virus fears #Weeklymarketupdate #marketscreener… https://t.co/UWvHmj6TtT,positive,twitter_financial
"What to watch today: Dow set for huge jump after rocketing 1,600 points higher https://t.co/uD6EDO9LiW",positive,twitter_financial
"World’s Largest Pension Fund Gains on Stocks, Foreign Debt",positive,twitter_financial
"$SP500 - Heads Bulls Win, Tails Bears Lose. Read more: https://t.co/LcojBwtf5e #investing #markets #business",neutral,twitter_financial
"$SUMRX: Asian Markets Close: Nikkei -0.6%, Hang Seng -0.6%, Shanghai +0.5% https://t.co/jej2QmqnvP",neutral,twitter_financial
$TALKX: Market Briefing: Momentum maintained despite disappointing news https://t.co/xW5sKJZUI2,neutral,twitter_financial
A sell-off in bonds amid improving economic fundamentals could bring cyclical stocks back into the spotlight in the… https://t.co/PJ9HYfS92E,neutral,twitter_financial
Algos buying bonds because other algos buying stocks.,neutral,twitter_financial
Asia Petrochemical Monthly Price Watch Report 2019 - https://t.co/guyiBzPH8C https://t.co/3Me3KjxlRs https://t.co/ooQUtHwrZ2,neutral,twitter_financial
Asia Stocks Open Mixed as Trade Details Awaited: Markets Wrap,neutral,twitter_financial
Asian shares mixed amid caution on US-China trade talks,neutral,twitter_financial
"-Asian stocks ⬆ with U.S. equity futures
-Yen and Treasuries dip
-Hong Kong stocks outperform
-Trump says he's “ver… https://t.co/oZq2YWS6wW",neutral,twitter_financial
"-Asian stocks see modest gains
-Treasury yields dip
-U.S. dollar holds an overnight decline
-Oil slips after OPEC f… https://t.co/gZWtn7mjQK",neutral,twitter_financial
Asian Stocks Set to Open Mixed After Trade Deal: Markets Wrap,neutral,twitter_financial
At the open (11/25/2019),neutral,twitter_financial
At the open (2/10/2020),neutral,twitter_financial
At the open (2/10/2020) https://t.co/MKqcLqq18K,neutral,twitter_financial
At the open (2/6/2020),neutral,twitter_financial
At the open (2/7/2020),neutral,twitter_financial
